Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
NC_000913.3_534/2,301,0,NA,0,NA,0,0
NC_000913.3_535/2,301,0,NA,0,NA,0,0
NC_000913.3_536/2,301,0,NA,0,NA,0,0
NC_000913.3_537/2,301,0,NA,0,NA,0,0
NC_000913.3_538/2,301,0,NA,0,NA,0,0
NC_000913.3_539/2,301,0,NA,0,NA,0,0
NC_000913.3_540/2,301,0,NA,0,NA,0,0
NC_000913.3_541/2,301,0,NA,0,NA,0,0
NC_000913.3_542/2,301,0,NA,0,NA,0,0
NC_000913.3_543/2,301,0,NA,0,NA,0,0
NC_000913.3_544/2,301,0,NA,0,NA,0,0
NC_000913.3_545/2,301,0,NA,0,NA,0,0
NC_000913.3_546/2,301,0,NA,0,NA,0,0
NC_000913.3_547/2,301,0,NA,0,NA,0,0
NC_000913.3_548/2,301,0,NA,0,NA,0,0
NC_000913.3_549/2,301,0,NA,0,NA,0,0
NC_000913.3_550/2,301,0,NA,0,NA,0,0
NC_000913.3_551/2,301,0,NA,0,NA,0,0
NC_000913.3_552/2,301,0,NA,0,NA,0,0
NC_000913.3_553/2,301,0,NA,0,NA,0,0
NC_000913.3_554/2,301,0,NA,0,NA,0,0
NC_000913.3_555/2,301,0,NA,0,NA,0,0
NC_000913.3_556/2,301,0,NA,0,NA,0,0
NC_000913.3_557/2,301,0,NA,0,NA,0,0
NC_000913.3_558/2,301,0,NA,0,NA,0,0
NC_000913.3_559/2,301,0,NA,0,NA,0,0
NC_000913.3_560/2,301,0,NA,0,NA,0,0
NC_000913.3_561/2,301,0,NA,0,NA,0,0
NC_000913.3_562/2,301,0,NA,0,NA,0,0
NC_000913.3_563/2,301,0,NA,0,NA,0,0
NC_000913.3_564/2,301,0,NA,0,NA,0,0
NC_000913.3_565/2,301,0,NA,0,NA,0,0
NC_000913.3_566/2,301,0,NA,0,NA,0,0
NC_000913.3_567/2,301,0,NA,0,NA,0,0
NC_000913.3_568/2,301,0,NA,0,NA,0,0
NC_000913.3_569/2,301,0,NA,0,NA,0,0
NC_000913.3_570/2,301,0,NA,0,NA,0,0
NC_000913.3_571/2,301,0,NA,0,NA,0,0
NC_000913.3_572/2,301,0,NA,0,NA,0,0
NC_000913.3_573/2,301,0,NA,0,NA,0,0
NC_000913.3_574/2,301,0,NA,0,NA,0,0
NC_000913.3_575/2,301,0,NA,0,NA,0,0
NC_000913.3_576/2,301,0,NA,0,NA,0,0
NC_000913.3_577/2,301,0,NA,0,NA,0,0
NC_000913.3_578/2,301,0,NA,0,NA,0,0
NC_000913.3_579/2,301,0,NA,0,NA,0,0
NC_000913.3_580/2,301,0,NA,0,NA,0,0
NC_000913.3_581/2,301,0,NA,0,NA,0,0
NC_000913.3_582/2,301,0,NA,0,NA,0,0
NC_000913.3_583/2,301,0,NA,0,NA,0,0
NC_000913.3_584/2,301,0,NA,0,NA,0,0
NC_000913.3_585/2,301,0,NA,0,NA,0,0
NC_000913.3_586/2,301,0,NA,0,NA,0,0
NC_000913.3_587/2,301,0,NA,0,NA,0,0
NC_000913.3_588/2,301,0,NA,0,NA,0,0
NC_000913.3_589/2,301,0,NA,0,NA,0,0
NC_000913.3_590/2,301,0,NA,0,NA,0,0
NC_000913.3_591/2,301,0,NA,0,NA,0,0
NC_000913.3_592/2,301,0.0109091,1647458,2,10761,1,0.666667
NC_000913.3_593/2,301,0,NA,0,NA,0,0
NC_000913.3_594/2,301,0,NA,0,NA,0,0
NC_000913.3_595/2,301,0,NA,0,NA,0,0
NC_000913.3_596/2,301,0,NA,0,NA,0,0
NC_000913.3_597/2,301,0,NA,0,NA,0,0
NC_000913.3_598/2,301,0,NA,0,NA,0,0
NC_000913.3_599/2,301,0,NA,0,NA,0,0
NC_000913.3_600/2,301,0,NA,0,NA,0,0
NC_000913.3_601/2,301,0,NA,0,NA,0,0
NC_000913.3_602/2,301,0.00727273,10678,2,NA,0,1
NC_000913.3_603/2,301,0,NA,0,NA,0,0
NC_000913.3_604/2,301,0,NA,0,NA,0,0
NC_000913.3_605/2,301,0,NA,0,NA,0,0
NC_000913.3_606/2,301,0,NA,0,NA,0,0
NC_000913.3_607/2,301,0,NA,0,NA,0,0
NC_000913.3_608/2,301,0,NA,0,NA,0,0
NC_000913.3_609/2,301,0,NA,0,NA,0,0
NC_000913.3_610/2,301,0,NA,0,NA,0,0
NC_000913.3_611/2,301,0,NA,0,NA,0,0
NC_000913.3_612/2,301,0,NA,0,NA,0,0
NC_000913.3_613/2,301,0,NA,0,NA,0,0
NC_000913.3_614/2,301,0,NA,0,NA,0,0
NC_000913.3_615/2,301,0,NA,0,NA,0,0
NC_000913.3_616/2,301,0,NA,0,NA,0,0
NC_000913.3_617/2,301,0,NA,0,NA,0,0
NC_000913.3_618/2,301,0,NA,0,NA,0,0
NC_000913.3_619/2,301,0,NA,0,NA,0,0
NC_000913.3_620/2,301,0,NA,0,NA,0,0
NC_000913.3_621/2,301,0,NA,0,NA,0,0
NC_000913.3_622/2,301,0,NA,0,NA,0,0
NC_000913.3_623/2,301,0,NA,0,NA,0,0
NC_000913.3_624/2,301,0,NA,0,NA,0,0
NC_000913.3_625/2,301,0,NA,0,NA,0,0
NC_000913.3_626/2,301,0.00727273,10678,2,NA,0,1
NC_000913.3_627/2,301,0,NA,0,NA,0,0
NC_000913.3_628/2,301,0,NA,0,NA,0,0
NC_000913.3_629/2,301,0,NA,0,NA,0,0
NC_000913.3_630/2,301,0,NA,0,NA,0,0
NC_000913.3_631/2,301,0,NA,0,NA,0,0
NC_000913.3_632/2,301,0,NA,0,NA,0,0
NC_000913.3_633/2,301,0,NA,0,NA,0,0
NC_000913.3_634/2,301,0,NA,0,NA,0,0
NC_000913.3_635/2,301,0,NA,0,NA,0,0
NC_000913.3_636/2,301,0,NA,0,NA,0,0
NC_000913.3_637/2,301,0,NA,0,NA,0,0
NC_000913.3_638/2,301,0,NA,0,NA,0,0
NC_000913.3_639/2,301,0,NA,0,NA,0,0
NC_000913.3_640/2,301,0,NA,0,NA,0,0
NC_000913.3_641/2,301,0,NA,0,NA,0,0
NC_000913.3_642/2,301,0,NA,0,NA,0,0
NC_000913.3_643/2,301,0,NA,0,NA,0,0
NC_000913.3_644/2,301,0,NA,0,NA,0,0
NC_000913.3_645/2,301,0,NA,0,NA,0,0
NC_000913.3_646/2,301,0,NA,0,NA,0,0
NC_000913.3_647/2,301,0,NA,0,NA,0,0
NC_000913.3_648/2,301,0,NA,0,NA,0,0
NC_000913.3_649/2,301,0.00363636,2169967,1,NA,0,1
NC_000913.3_650/2,301,0,NA,0,NA,0,0
NC_000913.3_651/2,301,0,NA,0,NA,0,0
NC_000913.3_652/2,301,0.04,2844170,3,2169968,2,0.6
NC_000913.3_653/2,301,0,NA,0,NA,0,0
NC_000913.3_654/2,301,0,NA,0,NA,0,0
NC_000913.3_655/2,301,0,NA,0,NA,0,0
NC_000913.3_656/2,301,0,NA,0,NA,0,0
NC_000913.3_657/2,301,0,NA,0,NA,0,0
NC_000913.3_658/2,301,0,NA,0,NA,0,0
NC_000913.3_659/2,301,0,NA,0,NA,0,0
NC_000913.3_660/2,301,0,NA,0,NA,0,0
NC_000913.3_661/2,301,0,NA,0,NA,0,0
NC_000913.3_662/2,301,0,NA,0,NA,0,0
NC_000913.3_663/2,301,0,NA,0,NA,0,0
NC_000913.3_664/2,301,0,NA,0,NA,0,0
NC_000913.3_665/2,301,0,NA,0,NA,0,0
NC_000913.3_666/2,301,0,NA,0,NA,0,0
NC_000913.3_667/2,301,0,NA,0,NA,0,0
NC_000913.3_668/2,301,0,NA,0,NA,0,0
NC_000913.3_669/2,301,0,NA,0,NA,0,0
NC_000913.3_670/2,301,0,NA,0,NA,0,0
NC_000913.3_671/2,301,0,NA,0,NA,0,0
NC_000913.3_672/2,301,0,NA,0,NA,0,0
NC_000913.3_673/2,301,0,NA,0,NA,0,0
NC_000913.3_674/2,301,0,NA,0,NA,0,0
NC_000913.3_675/2,301,0,NA,0,NA,0,0
NC_000913.3_676/2,301,0,NA,0,NA,0,0
NC_000913.3_677/2,301,0,NA,0,NA,0,0
NC_000913.3_678/2,301,0,NA,0,NA,0,0
NC_000913.3_679/2,301,0,NA,0,NA,0,0
NC_000913.3_680/2,301,0,NA,0,NA,0,0
NC_000913.3_681/2,301,0,NA,0,NA,0,0
NC_000913.3_682/2,301,0,NA,0,NA,0,0
NC_000913.3_683/2,301,0,NA,0,NA,0,0
NC_000913.3_684/2,301,0,NA,0,NA,0,0
NC_000913.3_685/2,301,0,NA,0,NA,0,0
NC_000913.3_686/2,301,0,NA,0,NA,0,0
NC_000913.3_687/2,301,0,NA,0,NA,0,0
NC_000913.3_688/2,301,0,NA,0,NA,0,0
NC_000913.3_689/2,301,0,NA,0,NA,0,0
NC_000913.3_690/2,301,0,NA,0,NA,0,0
NC_000913.3_691/2,301,0,NA,0,NA,0,0
NC_000913.3_692/2,301,0,NA,0,NA,0,0
NC_000913.3_693/2,301,0,NA,0,NA,0,0
NC_000913.3_694/2,301,0,NA,0,NA,0,0
NC_000913.3_695/2,301,0,NA,0,NA,0,0
NC_000913.3_696/2,301,0,NA,0,NA,0,0
NC_000913.3_697/2,301,0,NA,0,NA,0,0
NC_000913.3_698/2,301,0,NA,0,NA,0,0
NC_000913.3_699/2,301,0,NA,0,NA,0,0
NC_000913.3_700/2,301,0,NA,0,NA,0,0
NC_000913.3_701/2,301,0,NA,0,NA,0,0
NC_000913.3_702/2,301,0,NA,0,NA,0,0
NC_000913.3_703/2,301,0,NA,0,NA,0,0
NC_000913.3_704/2,301,0,NA,0,NA,0,0
NC_000913.3_705/2,301,0,NA,0,NA,0,0
NC_000913.3_706/2,301,0,NA,0,NA,0,0
NC_000913.3_707/2,301,0,NA,0,NA,0,0
NC_000913.3_708/2,301,0,NA,0,NA,0,0
NC_000913.3_709/2,301,0,NA,0,NA,0,0
NC_000913.3_710/2,301,0,NA,0,NA,0,0
NC_000913.3_711/2,301,0,NA,0,NA,0,0
NC_000913.3_712/2,301,0,NA,0,NA,0,0
NC_000913.3_713/2,301,0,NA,0,NA,0,0
NC_000913.3_714/2,301,0,NA,0,NA,0,0
NC_000913.3_715/2,301,0,NA,0,NA,0,0
NC_000913.3_716/2,301,0,NA,0,NA,0,0
NC_000913.3_717/2,301,0,NA,0,NA,0,0
NC_000913.3_718/2,301,0,NA,0,NA,0,0
NC_000913.3_719/2,301,0,NA,0,NA,0,0
NC_000913.3_720/2,301,0,NA,0,NA,0,0
NC_000913.3_721/2,301,0,NA,0,NA,0,0
NC_000913.3_722/2,301,0,NA,0,NA,0,0
NC_000913.3_723/2,301,0,NA,0,NA,0,0
NC_000913.3_724/2,301,0,NA,0,NA,0,0
NC_000913.3_725/2,301,0,NA,0,NA,0,0
NC_000913.3_726/2,301,0,NA,0,NA,0,0
NC_000913.3_727/2,301,0,NA,0,NA,0,0
NC_000913.3_728/2,301,0,NA,0,NA,0,0
NC_000913.3_729/2,301,0.00363636,1127357,1,NA,0,1
NC_000913.3_730/2,301,0,NA,0,NA,0,0
NC_000913.3_731/2,301,0,NA,0,NA,0,0
NC_000913.3_732/2,301,0,NA,0,NA,0,0
NC_000913.3_733/2,301,0,NA,0,NA,0,0
NC_000913.3_734/2,301,0,NA,0,NA,0,0
NC_000913.3_735/2,301,0,NA,0,NA,0,0
NC_000913.3_736/2,301,0,NA,0,NA,0,0
NC_000913.3_737/2,301,0.0218182,1407493,3,2560452,2,0.6
NC_000913.3_738/2,301,0,NA,0,NA,0,0
NC_000913.3_739/2,301,0,NA,0,NA,0,0
NC_000913.3_740/2,301,0,NA,0,NA,0,0
NC_000913.3_741/2,301,0,NA,0,NA,0,0
NC_000913.3_742/2,301,0,NA,0,NA,0,0
NC_000913.3_743/2,301,0,NA,0,NA,0,0
NC_000913.3_744/2,301,0,NA,0,NA,0,0
NC_000913.3_745/2,301,0,NA,0,NA,0,0
NC_000913.3_746/2,301,0,NA,0,NA,0,0
NC_000913.3_747/2,301,0,NA,0,NA,0,0
NC_000913.3_748/2,301,0,NA,0,NA,0,0
NC_000913.3_749/2,301,0,NA,0,NA,0,0
NC_000913.3_750/2,301,0,NA,0,NA,0,0
NC_000913.3_751/2,301,0,NA,0,NA,0,0
NC_000913.3_752/2,301,0.00727273,2169968,1,10710,1,0.5
NC_000913.3_753/2,301,0,NA,0,NA,0,0
NC_000913.3_754/2,301,0,NA,0,NA,0,0
NC_000913.3_755/2,301,0,NA,0,NA,0,0
NC_000913.3_756/2,301,0,NA,0,NA,0,0
NC_000913.3_757/2,301,0,NA,0,NA,0,0
NC_000913.3_758/2,301,0,NA,0,NA,0,0
NC_000913.3_759/2,301,0,NA,0,NA,0,0
NC_000913.3_760/2,301,0,NA,0,NA,0,0
NC_000913.3_761/2,301,0,NA,0,NA,0,0
NC_000913.3_762/2,301,0,NA,0,NA,0,0
NC_000913.3_763/2,301,0,NA,0,NA,0,0
NC_000913.3_764/2,301,0,NA,0,NA,0,0
NC_000913.3_765/2,301,0,NA,0,NA,0,0
NC_000913.3_766/2,301,0,NA,0,NA,0,0
NC_000913.3_767/2,301,0,NA,0,NA,0,0
NC_000913.3_768/2,301,0,NA,0,NA,0,0
NC_000913.3_769/2,301,0,NA,0,NA,0,0
NC_000913.3_770/2,301,0,NA,0,NA,0,0
NC_000913.3_771/2,301,0,NA,0,NA,0,0
NC_000913.3_772/2,301,0,NA,0,NA,0,0
NC_000913.3_773/2,301,0,NA,0,NA,0,0
NC_000913.3_774/2,301,0,NA,0,NA,0,0
NC_000913.3_775/2,301,0,NA,0,NA,0,0
NC_000913.3_776/2,301,0,NA,0,NA,0,0
NC_000913.3_777/2,301,0,NA,0,NA,0,0
NC_000913.3_778/2,301,0,NA,0,NA,0,0
NC_000913.3_779/2,301,0,NA,0,NA,0,0
NC_000913.3_780/2,301,0,NA,0,NA,0,0
NC_000913.3_781/2,301,0,NA,0,NA,0,0
NC_000913.3_782/2,301,0,NA,0,NA,0,0
NC_000913.3_783/2,301,0,NA,0,NA,0,0
NC_000913.3_784/2,301,0,NA,0,NA,0,0
NC_000913.3_785/2,301,0,NA,0,NA,0,0
NC_000913.3_786/2,301,0,NA,0,NA,0,0
NC_000913.3_787/2,301,0,NA,0,NA,0,0
NC_000913.3_788/2,301,0,NA,0,NA,0,0
NC_000913.3_789/2,301,0,NA,0,NA,0,0
NC_000913.3_790/2,301,0,NA,0,NA,0,0
NC_000913.3_791/2,301,0,NA,0,NA,0,0
NC_000913.3_792/2,301,0,NA,0,NA,0,0
NC_000913.3_793/2,301,0,NA,0,NA,0,0
NC_000913.3_794/2,301,0,NA,0,NA,0,0
NC_000913.3_795/2,301,0,NA,0,NA,0,0
NC_000913.3_796/2,301,0,NA,0,NA,0,0
NC_000913.3_797/2,301,0,NA,0,NA,0,0
NC_000913.3_798/2,301,0,NA,0,NA,0,0
NC_000913.3_799/2,301,0,NA,0,NA,0,0
NC_000913.3_800/2,301,0,NA,0,NA,0,0
NC_000913.3_801/2,301,0,NA,0,NA,0,0
NC_000913.3_802/2,301,0,NA,0,NA,0,0
NC_000913.3_803/2,301,0,NA,0,NA,0,0
NC_000913.3_804/2,301,0,NA,0,NA,0,0
NC_000913.3_805/2,301,0,NA,0,NA,0,0
NC_000913.3_806/2,301,0,NA,0,NA,0,0
NC_000913.3_807/2,301,0,NA,0,NA,0,0
NC_000913.3_808/2,301,0,NA,0,NA,0,0
NC_000913.3_809/2,301,0,NA,0,NA,0,0
NC_000913.3_810/2,301,0,NA,0,NA,0,0
NC_000913.3_811/2,301,0,NA,0,NA,0,0
NC_000913.3_812/2,301,0,NA,0,NA,0,0
NC_000913.3_813/2,301,0,NA,0,NA,0,0
NC_000913.3_814/2,301,0,NA,0,NA,0,0
NC_000913.3_815/2,301,0,NA,0,NA,0,0
NC_000913.3_816/2,301,0,NA,0,NA,0,0
NC_000913.3_0/2,301,0,NA,0,NA,0,0
NC_000913.3_1/2,301,0,NA,0,NA,0,0
NC_000913.3_2/2,301,0,NA,0,NA,0,0
NC_000913.3_3/2,301,0,NA,0,NA,0,0
NC_000913.3_4/2,301,0.04,2844251,2,2844249,2,0.5
NC_000913.3_5/2,301,0,NA,0,NA,0,0
NC_000913.3_6/2,301,0,NA,0,NA,0,0
NC_000913.3_7/2,301,0,NA,0,NA,0,0
NC_000913.3_8/2,301,0,NA,0,NA,0,0
NC_000913.3_9/2,301,0,NA,0,NA,0,0
NC_000913.3_10/2,301,0,NA,0,NA,0,0
NC_000913.3_11/2,301,0,NA,0,NA,0,0
NC_000913.3_12/2,301,0,NA,0,NA,0,0
NC_000913.3_13/2,301,0.0581818,2844170,2,2844172,2,0.5
NC_000913.3_14/2,301,0,NA,0,NA,0,0
NC_000913.3_15/2,301,0,NA,0,NA,0,0
NC_000913.3_16/2,301,0,NA,0,NA,0,0
NC_000913.3_17/2,301,0,NA,0,NA,0,0
NC_000913.3_18/2,301,0,NA,0,NA,0,0
NC_000913.3_19/2,301,0,NA,0,NA,0,0
NC_000913.3_20/2,301,0,NA,0,NA,0,0
NC_000913.3_21/2,301,0,NA,0,NA,0,0
NC_000913.3_22/2,301,0,NA,0,NA,0,0
NC_000913.3_23/2,301,0,NA,0,NA,0,0
NC_000913.3_24/2,301,0,NA,0,NA,0,0
NC_000913.3_25/2,301,0,NA,0,NA,0,0
NC_000913.3_26/2,301,0,NA,0,NA,0,0
NC_000913.3_27/2,301,0,NA,0,NA,0,0
NC_000913.3_28/2,301,0,NA,0,NA,0,0
NC_000913.3_29/2,301,0,NA,0,NA,0,0
NC_000913.3_30/2,301,0,NA,0,NA,0,0
NC_000913.3_31/2,301,0,NA,0,NA,0,0
NC_000913.3_32/2,301,0,NA,0,NA,0,0
NC_000913.3_33/2,301,0,NA,0,NA,0,0
NC_000913.3_34/2,301,0,NA,0,NA,0,0
NC_000913.3_35/2,301,0,NA,0,NA,0,0
NC_000913.3_36/2,301,0,NA,0,NA,0,0
NC_000913.3_37/2,301,0,NA,0,NA,0,0
NC_000913.3_38/2,301,0,NA,0,NA,0,0
NC_000913.3_39/2,301,0,NA,0,NA,0,0
NC_000913.3_40/2,301,0,NA,0,NA,0,0
NC_000913.3_41/2,301,0,NA,0,NA,0,0
NC_000913.3_42/2,301,0,NA,0,NA,0,0
NC_000913.3_43/2,301,0,NA,0,NA,0,0
NC_000913.3_44/2,301,0,NA,0,NA,0,0
NC_000913.3_45/2,301,0,NA,0,NA,0,0
NC_000913.3_46/2,301,0,NA,0,NA,0,0
NC_000913.3_47/2,301,0,NA,0,NA,0,0
NC_000913.3_48/2,301,0,NA,0,NA,0,0
NC_000913.3_49/2,301,0,NA,0,NA,0,0
NC_000913.3_50/2,301,0,NA,0,NA,0,0
NC_000913.3_51/2,301,0,NA,0,NA,0,0
NC_000913.3_52/2,301,0,NA,0,NA,0,0
NC_000913.3_53/2,301,0,NA,0,NA,0,0
NC_000913.3_54/2,301,0,NA,0,NA,0,0
NC_000913.3_55/2,301,0,NA,0,NA,0,0
NC_000913.3_56/2,301,0,NA,0,NA,0,0
NC_000913.3_57/2,301,0,NA,0,NA,0,0
NC_000913.3_58/2,301,0,NA,0,NA,0,0
NC_000913.3_59/2,301,0,NA,0,NA,0,0
NC_000913.3_60/2,301,0,NA,0,NA,0,0
NC_000913.3_61/2,301,0,NA,0,NA,0,0
NC_000913.3_62/2,301,0,NA,0,NA,0,0
NC_000913.3_63/2,301,0,NA,0,NA,0,0
NC_000913.3_64/2,301,0,NA,0,NA,0,0
NC_000913.3_65/2,301,0,NA,0,NA,0,0
NC_000913.3_66/2,301,0,NA,0,NA,0,0
NC_000913.3_67/2,301,0,NA,0,NA,0,0
NC_000913.3_68/2,301,0,NA,0,NA,0,0
NC_000913.3_69/2,301,0,NA,0,NA,0,0
NC_000913.3_70/2,301,0,NA,0,NA,0,0
NC_000913.3_71/2,301,0,NA,0,NA,0,0
NC_000913.3_72/2,301,0,NA,0,NA,0,0
NC_000913.3_73/2,301,0,NA,0,NA,0,0
NC_000913.3_74/2,301,0,NA,0,NA,0,0
NC_000913.3_75/2,301,0,NA,0,NA,0,0
NC_000913.3_76/2,301,0,NA,0,NA,0,0
NC_000913.3_77/2,301,0,NA,0,NA,0,0
NC_000913.3_78/2,301,0.00727273,2844173,2,NA,0,1
NC_000913.3_79/2,301,0,NA,0,NA,0,0
NC_000913.3_80/2,301,0.0618182,2844251,2,2844172,2,0.5
NC_000913.3_81/2,301,0,NA,0,NA,0,0
NC_000913.3_82/2,301,0,NA,0,NA,0,0
NC_000913.3_83/2,301,0,NA,0,NA,0,0
NC_000913.3_84/2,301,0,NA,0,NA,0,0
NC_000913.3_85/2,301,0,NA,0,NA,0,0
NC_000913.3_86/2,301,0,NA,0,NA,0,0
NC_000913.3_87/2,301,0,NA,0,NA,0,0
NC_000913.3_88/2,301,0,NA,0,NA,0,0
NC_000913.3_89/2,301,0,NA,0,NA,0,0
NC_000913.3_90/2,301,0,NA,0,NA,0,0
NC_000913.3_91/2,301,0,NA,0,NA,0,0
NC_000913.3_92/2,301,0.00727273,10678,2,NA,0,1
NC_000913.3_93/2,301,0,NA,0,NA,0,0
NC_000913.3_94/2,301,0,NA,0,NA,0,0
NC_000913.3_95/2,301,0,NA,0,NA,0,0
NC_000913.3_96/2,301,0.00363636,2956672,1,NA,0,1
NC_000913.3_97/2,301,0,NA,0,NA,0,0
NC_000913.3_98/2,301,0,NA,0,NA,0,0
NC_000913.3_99/2,301,0,NA,0,NA,0,0
NC_000913.3_100/2,301,0,NA,0,NA,0,0
NC_000913.3_101/2,301,0,NA,0,NA,0,0
NC_000913.3_102/2,301,0,NA,0,NA,0,0
NC_000913.3_103/2,301,0,NA,0,NA,0,0
NC_000913.3_104/2,301,0,NA,0,NA,0,0
NC_000913.3_105/2,301,0.0181818,66284,2,1225789,2,0.5
NC_000913.3_106/2,301,0,NA,0,NA,0,0
NC_000913.3_107/2,301,0,NA,0,NA,0,0
NC_000913.3_108/2,301,0,NA,0,NA,0,0
NC_000913.3_109/2,301,0,NA,0,NA,0,0
NC_000913.3_110/2,301,0,NA,0,NA,0,0
NC_000913.3_111/2,301,0,NA,0,NA,0,0
NC_000913.3_112/2,301,0,NA,0,NA,0,0
NC_000913.3_113/2,301,0,NA,0,NA,0,0
NC_000913.3_114/2,301,0,NA,0,NA,0,0
NC_000913.3_115/2,301,0,NA,0,NA,0,0
NC_000913.3_116/2,301,0,NA,0,NA,0,0
NC_000913.3_117/2,301,0,NA,0,NA,0,0
NC_000913.3_118/2,301,0,NA,0,NA,0,0
NC_000913.3_119/2,301,0,NA,0,NA,0,0
NC_000913.3_120/2,301,0,NA,0,NA,0,0
NC_000913.3_121/2,301,0,NA,0,NA,0,0
NC_000913.3_122/2,301,0,NA,0,NA,0,0
NC_000913.3_123/2,301,0,NA,0,NA,0,0
NC_000913.3_124/2,301,0,NA,0,NA,0,0
NC_000913.3_125/2,301,0,NA,0,NA,0,0
NC_000913.3_126/2,301,0,NA,0,NA,0,0
NC_000913.3_127/2,301,0,NA,0,NA,0,0
NC_000913.3_128/2,301,0,NA,0,NA,0,0
NC_000913.3_129/2,301,0,NA,0,NA,0,0
NC_000913.3_130/2,301,0,NA,0,NA,0,0
NC_000913.3_131/2,301,0,NA,0,NA,0,0
NC_000913.3_132/2,301,0,NA,0,NA,0,0
NC_000913.3_133/2,301,0,NA,0,NA,0,0
NC_000913.3_134/2,301,0,NA,0,NA,0,0
NC_000913.3_135/2,301,0,NA,0,NA,0,0
NC_000913.3_136/2,301,0,NA,0,NA,0,0
NC_000913.3_137/2,301,0,NA,0,NA,0,0
NC_000913.3_138/2,301,0,NA,0,NA,0,0
NC_000913.3_139/2,301,0,NA,0,NA,0,0
NC_000913.3_140/2,301,0,NA,0,NA,0,0
NC_000913.3_141/2,301,0,NA,0,NA,0,0
NC_000913.3_142/2,301,0,NA,0,NA,0,0
NC_000913.3_143/2,301,0,NA,0,NA,0,0
NC_000913.3_144/2,301,0,NA,0,NA,0,0
NC_000913.3_145/2,301,0,NA,0,NA,0,0
NC_000913.3_146/2,301,0,NA,0,NA,0,0
NC_000913.3_147/2,301,0,NA,0,NA,0,0
NC_000913.3_148/2,301,0,NA,0,NA,0,0
NC_000913.3_149/2,301,0,NA,0,NA,0,0
NC_000913.3_150/2,301,0,NA,0,NA,0,0
NC_000913.3_151/2,301,0,NA,0,NA,0,0
NC_000913.3_152/2,301,0,NA,0,NA,0,0
NC_000913.3_153/2,301,0,NA,0,NA,0,0
NC_000913.3_154/2,301,0,NA,0,NA,0,0
NC_000913.3_155/2,301,0,NA,0,NA,0,0
NC_000913.3_156/2,301,0,NA,0,NA,0,0
NC_000913.3_157/2,301,0,NA,0,NA,0,0
NC_000913.3_158/2,301,0,NA,0,NA,0,0
NC_000913.3_159/2,301,0,NA,0,NA,0,0
NC_000913.3_160/2,301,0,NA,0,NA,0,0
NC_000913.3_161/2,301,0.00363636,3059856,1,NA,0,1
NC_000913.3_162/2,301,0,NA,0,NA,0,0
NC_000913.3_163/2,301,0,NA,0,NA,0,0
NC_000913.3_164/2,301,0,NA,0,NA,0,0
NC_000913.3_165/2,301,0,NA,0,NA,0,0
NC_000913.3_166/2,301,0,NA,0,NA,0,0
NC_000913.3_167/2,301,0,NA,0,NA,0,0
NC_000913.3_168/2,301,0,NA,0,NA,0,0
NC_000913.3_169/2,301,0,NA,0,NA,0,0
NC_000913.3_170/2,301,0,NA,0,NA,0,0
NC_000913.3_171/2,301,0,NA,0,NA,0,0
NC_000913.3_172/2,301,0,NA,0,NA,0,0
NC_000913.3_173/2,301,0,NA,0,NA,0,0
NC_000913.3_174/2,301,0,NA,0,NA,0,0
NC_000913.3_175/2,301,0,NA,0,NA,0,0
NC_000913.3_176/2,301,0,NA,0,NA,0,0
NC_000913.3_177/2,301,0,NA,0,NA,0,0
NC_000913.3_178/2,301,0,NA,0,NA,0,0
NC_000913.3_179/2,301,0,NA,0,NA,0,0
NC_000913.3_180/2,301,0,NA,0,NA,0,0
NC_000913.3_181/2,301,0,NA,0,NA,0,0
NC_000913.3_182/2,301,0,NA,0,NA,0,0
NC_000913.3_183/2,301,0,NA,0,NA,0,0
NC_000913.3_184/2,301,0,NA,0,NA,0,0
NC_000913.3_185/2,301,0,NA,0,NA,0,0
NC_000913.3_186/2,301,0.0218182,66284,2,1225789,2,0.5
NC_000913.3_187/2,301,0,NA,0,NA,0,0
NC_000913.3_188/2,301,0,NA,0,NA,0,0
NC_000913.3_189/2,301,0,NA,0,NA,0,0
NC_000913.3_190/2,301,0,NA,0,NA,0,0
NC_000913.3_191/2,301,0,NA,0,NA,0,0
NC_000913.3_192/2,301,0,NA,0,NA,0,0
NC_000913.3_193/2,301,0,NA,0,NA,0,0
NC_000913.3_194/2,301,0,NA,0,NA,0,0
NC_000913.3_195/2,301,0,NA,0,NA,0,0
NC_000913.3_196/2,301,0,NA,0,NA,0,0
NC_000913.3_197/2,301,0,NA,0,NA,0,0
NC_000913.3_198/2,301,0,NA,0,NA,0,0
NC_000913.3_199/2,301,0,NA,0,NA,0,0
NC_000913.3_200/2,301,0,NA,0,NA,0,0
NC_000913.3_201/2,301,0,NA,0,NA,0,0
NC_000913.3_202/2,301,0,NA,0,NA,0,0
NC_000913.3_203/2,301,0,NA,0,NA,0,0
NC_000913.3_204/2,301,0,NA,0,NA,0,0
NC_000913.3_205/2,301,0,NA,0,NA,0,0
NC_000913.3_206/2,301,0,NA,0,NA,0,0
NC_000913.3_207/2,301,0.0181818,10678,2,2560452,2,0.5
NC_000913.3_208/2,301,0,NA,0,NA,0,0
NC_000913.3_209/2,301,0,NA,0,NA,0,0
NC_000913.3_210/2,301,0,NA,0,NA,0,0
